TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,EFG_PCT_RANK,FTA_RATE_RANK,TM_TOV_PCT_RANK,OREB_PCT_RANK,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,CFID,CFPARAMS,Season
1610612750,Minnesota Timberwolves,82,17,65,0.207,3956.0,0.483,0.282,0.171,0.296,0.514,0.323,0.145,0.263,1,30,30,30,20,24,25,30,2,27,25,17,16,10,Minnesota Timberwolves,2010-11
1610612751,New Jersey Nets,82,24,58,0.293,4001.0,0.474,0.283,0.149,0.261,0.503,0.32,0.131,0.258,1,25,25,25,1,27,23,18,15,19,24,30,14,10,New Jersey Nets,2010-11
1610612740,New Orleans Hornets,82,46,36,0.561,3966.0,0.493,0.296,0.143,0.251,0.501,0.286,0.158,0.238,1,11,11,11,12,19,15,7,20,17,8,7,2,10,New Orleans Hornets,2010-11
1610612752,New York Knicks,82,42,40,0.512,3956.0,0.513,0.304,0.139,0.242,0.511,0.315,0.154,0.281,1,15,15,15,20,8,11,4,24,23,22,9,26,10,New York Knicks,2010-11
1610612760,Oklahoma City Thunder,82,55,27,0.671,4001.0,0.501,0.363,0.146,0.274,0.493,0.307,0.145,0.264,1,7,7,7,1,13,2,13,10,11,19,19,17,10,Oklahoma City Thunder,2010-11
1610612753,Orlando Magic,82,52,30,0.634,3966.0,0.521,0.328,0.159,0.261,0.475,0.295,0.147,0.231,1,8,8,8,12,6,5,27,16,4,11,15,1,10,Orlando Magic,2010-11
1610612755,Philadelphia 76ers,82,41,41,0.5,3986.0,0.494,0.273,0.136,0.246,0.487,0.299,0.15,0.255,1,16,16,16,4,18,28,1,23,8,13,12,12,10,Philadelphia 76ers,2010-11
1610612756,Phoenix Suns,82,40,42,0.488,4001.0,0.522,0.283,0.145,0.237,0.513,0.28,0.147,0.284,1,17,17,17,1,5,24,11,28,26,6,14,28,10,Phoenix Suns,2010-11
1610612757,Portland Trail Blazers,82,48,34,0.585,3961.0,0.486,0.278,0.143,0.295,0.51,0.301,0.172,0.28,1,10,10,10,18,22,27,8,3,22,16,2,24,10,Portland Trail Blazers,2010-11
1610612758,Sacramento Kings,82,24,58,0.293,3971.0,0.48,0.284,0.163,0.299,0.513,0.305,0.149,0.256,1,25,25,25,10,26,22,28,1,25,17,13,13,10,Sacramento Kings,2010-11
1610612759,San Antonio Spurs,82,61,21,0.744,3956.0,0.527,0.299,0.142,0.249,0.491,0.248,0.14,0.254,1,2,2,2,20,1,13,6,21,10,2,28,10,10,San Antonio Spurs,2010-11
1610612761,Toronto Raptors,82,22,60,0.268,3956.0,0.491,0.293,0.153,0.282,0.522,0.326,0.145,0.28,1,28,28,28,20,21,17,22,8,28,27,16,25,10,Toronto Raptors,2010-11
1610612762,Utah Jazz,82,39,43,0.476,3976.0,0.498,0.313,0.151,0.27,0.505,0.354,0.155,0.283,1,18,18,18,6,15,7,20,13,20,30,8,27,10,Utah Jazz,2010-11
1610612764,Washington Wizards,82,23,59,0.28,3986.0,0.471,0.29,0.157,0.28,0.512,0.327,0.161,0.295,1,27,27,27,4,29,19,23,9,24,28,6,29,10,Washington Wizards,2010-11
1610612737,Atlanta Hawks,66,40,26,0.606,3233.0,0.5,0.259,0.148,0.239,0.48,0.247,0.16,0.256,1,8,8,8,1,8,21,8,26,10,6,7,7,10,Atlanta Hawks,2011-12
1610612738,Boston Celtics,66,39,27,0.591,3188.0,0.496,0.257,0.16,0.197,0.452,0.285,0.168,0.276,1,10,10,10,16,10,22,20,30,2,20,4,20,10,Boston Celtics,2011-12
1610612766,Charlotte Bobcats,66,7,59,0.106,3178.0,0.439,0.276,0.154,0.236,0.512,0.275,0.144,0.291,1,30,30,30,26,30,14,16,27,28,16,24,27,10,Charlotte Bobcats,2011-12
1610612741,Chicago Bulls,66,50,16,0.758,3188.0,0.49,0.255,0.152,0.326,0.45,0.236,0.143,0.257,1,1,1,1,16,14,24,14,1,1,3,25,8,10,Chicago Bulls,2011-12
1610612739,Cleveland Cavaliers,66,21,45,0.318,3193.0,0.463,0.307,0.162,0.289,0.508,0.27,0.147,0.278,1,27,27,27,10,29,4,25,8,27,12,22,22,10,Cleveland Cavaliers,2011-12
1610612742,Dallas Mavericks,66,36,30,0.545,3213.0,0.489,0.246,0.148,0.234,0.479,0.27,0.155,0.252,1,13,13,13,3,15,27,9,28,9,14,15,5,10,Dallas Mavericks,2011-12
1610612743,Denver Nuggets,66,38,28,0.576,3208.0,0.516,0.326,0.157,0.277,0.508,0.243,0.159,0.257,1,11,11,11,6,2,2,18,13,26,4,8,9,10,Denver Nuggets,2011-12
1610612765,Detroit Pistons,66,25,41,0.379,3193.0,0.468,0.279,0.168,0.281,0.5,0.295,0.158,0.272,1,22,22,22,10,28,12,28,9,24,22,11,17,10,Detroit Pistons,2011-12
1610612744,Golden State Warriors,66,23,43,0.348,3183.0,0.505,0.227,0.146,0.229,0.496,0.318,0.155,0.309,1,23,23,23,23,5,29,5,29,23,27,14,30,10,Golden State Warriors,2011-12
1610612745,Houston Rockets,66,34,32,0.515,3213.0,0.492,0.235,0.152,0.275,0.49,0.275,0.154,0.266,1,17,17,17,3,11,28,13,15,17,15,17,13,10,Houston Rockets,2011-12
1610612754,Indiana Pacers,66,42,24,0.636,3198.0,0.474,0.321,0.148,0.292,0.476,0.305,0.159,0.277,1,5,5,5,8,23,3,11,5,7,26,9,21,10,Indiana Pacers,2011-12
1610612746,Los Angeles Clippers,66,40,26,0.606,3193.0,0.502,0.287,0.144,0.295,0.492,0.329,0.159,0.268,1,8,8,8,10,7,11,3,4,20,29,10,14,10,Los Angeles Clippers,2011-12
1610612747,Los Angeles Lakers,66,41,25,0.621,3213.0,0.491,0.299,0.16,0.291,0.476,0.213,0.12,0.252,1,6,6,6,3,13,9,21,6,6,1,30,6,10,Los Angeles Lakers,2011-12
1610612763,Memphis Grizzlies,66,41,25,0.621,3188.0,0.473,0.277,0.154,0.298,0.485,0.297,0.182,0.273,1,6,6,6,16,25,13,15,3,11,23,1,19,10,Memphis Grizzlies,2011-12
1610612748,Miami Heat,66,46,20,0.697,3208.0,0.505,0.307,0.161,0.266,0.479,0.277,0.176,0.261,1,4,4,4,6,6,5,22,19,8,17,3,10,10,Miami Heat,2011-12
1610612749,Milwaukee Bucks,66,31,35,0.47,3173.0,0.481,0.25,0.146,0.277,0.489,0.281,0.165,0.291,1,19,19,19,28,17,26,4,12,16,18,5,25,10,Milwaukee Bucks,2011-12
1610612750,Minnesota Timberwolves,66,26,40,0.394,3188.0,0.477,0.306,0.157,0.275,0.491,0.248,0.137,0.27,1,21,21,21,16,20,7,17,14,18,7,29,16,10,Minnesota Timberwolves,2011-12
1610612751,New Jersey Nets,66,22,44,0.333,3178.0,0.473,0.269,0.161,0.278,0.513,0.282,0.154,0.293,1,25,25,25,26,24,17,23,10,29,19,16,28,10,New Jersey Nets,2011-12
1610612740,New Orleans Hornets,66,21,45,0.318,3188.0,0.476,0.274,0.17,0.275,0.485,0.287,0.152,0.269,1,27,27,27,16,21,15,30,16,13,21,19,15,10,New Orleans Hornets,2011-12
1610612752,New York Knicks,66,36,30,0.545,3188.0,0.492,0.306,0.166,0.266,0.485,0.304,0.177,0.263,1,13,13,13,16,12,6,27,18,12,25,2,12,10,New York Knicks,2011-12
1610612760,Oklahoma City Thunder,66,47,19,0.712,3198.0,0.516,0.334,0.17,0.278,0.465,0.27,0.146,0.279,1,3,3,3,8,3,1,29,11,4,13,23,23,10,Oklahoma City Thunder,2011-12
1610612753,Orlando Magic,66,37,29,0.561,3193.0,0.506,0.292,0.162,0.265,0.488,0.246,0.143,0.245,1,12,12,12,10,4,10,24,20,14,5,27,2,10,Orlando Magic,2011-12
1610612755,Philadelphia 76ers,66,35,31,0.53,3183.0,0.48,0.217,0.121,0.244,0.46,0.255,0.15,0.248,1,16,16,16,23,19,30,1,25,3,8,20,4,10,Philadelphia 76ers,2011-12
1610612756,Phoenix Suns,66,33,33,0.5,3168.0,0.499,0.257,0.148,0.258,0.491,0.262,0.148,0.283,1,18,18,18,30,9,23,10,23,19,10,21,24,10,Phoenix Suns,2011-12
1610612757,Portland Trail Blazers,66,28,38,0.424,3193.0,0.488,0.263,0.15,0.263,0.504,0.266,0.158,0.272,1,20,20,20,10,16,19,12,21,25,11,12,18,10,Portland Trail Blazers,2011-12
1610612758,Sacramento Kings,66,22,44,0.333,3183.0,0.472,0.268,0.147,0.291,0.515,0.262,0.157,0.295,1,25,25,25,23,27,18,6,7,30,9,13,29,10,Sacramento Kings,2011-12
1610612759,San Antonio Spurs,66,50,16,0.758,3188.0,0.528,0.261,0.142,0.251,0.489,0.222,0.143,0.24,1,1,1,1,16,1,20,2,24,15,2,26,1,10,San Antonio Spurs,2011-12
1610612761,Toronto Raptors,66,23,43,0.348,3193.0,0.475,0.274,0.165,0.259,0.475,0.35,0.142,0.246,1,23,23,23,10,22,16,26,22,5,30,28,3,10,Toronto Raptors,2011-12
1610612762,Utah Jazz,66,36,30,0.545,3233.0,0.481,0.302,0.148,0.302,0.493,0.325,0.153,0.262,1,13,13,13,1,18,8,7,2,22,28,18,11,10,Utah Jazz,2011-12
1610612764,Washington Wizards,66,20,46,0.303,3173.0,0.472,0.253,0.16,0.273,0.492,0.302,0.16,0.291,1,29,29,29,28,26,25,19,17,21,24,6,26,10,Washington Wizards,2011-12
1610612737,Atlanta Hawks,82,44,38,0.537,3971.0,0.517,0.244,0.156,0.222,0.496,0.237,0.159,0.264,1,14,14,14,7,6,25,21,27,16,3,10,13,10,Atlanta Hawks,2012-13
1610612738,Boston Celtics,81,41,40,0.506,3968.0,0.503,0.263,0.153,0.201,0.482,0.292,0.159,0.267,29,16,16,16,11,12,16,13,30,6,25,11,20,10,Boston Celtics,2012-13
1610612751,Brooklyn Nets,82,49,33,0.598,3971.0,0.498,0.299,0.159,0.309,0.503,0.238,0.146,0.263,1,8,9,9,10,14,7,26,3,20,4,24,12,10,Brooklyn Nets,2012-13
1610612766,Charlotte Bobcats,82,21,61,0.256,3961.0,0.46,0.31,0.148,0.257,0.524,0.264,0.149,0.289,1,29,29,29,16,30,3,7,18,30,12,20,29,10,Charlotte Bobcats,2012-13
1610612741,Chicago Bulls,82,45,37,0.549,3966.0,0.47,0.259,0.154,0.294,0.477,0.278,0.148,0.264,1,11,11,11,12,29,19,14,5,4,19,22,14,10,Chicago Bulls,2012-13
1610612739,Cleveland Cavaliers,82,24,58,0.293,3946.0,0.473,0.265,0.146,0.281,0.523,0.304,0.161,0.274,1,28,28,28,29,26,15,6,10,29,28,7,25,10,Cleveland Cavaliers,2012-13
1610612742,Dallas Mavericks,82,41,41,0.5,3996.0,0.506,0.242,0.143,0.218,0.492,0.302,0.15,0.269,1,16,17,17,1,11,26,3,28,10,27,19,22,10,Dallas Mavericks,2012-13
1610612743,Denver Nuggets,82,57,25,0.695,3981.0,0.515,0.308,0.155,0.314,0.493,0.264,0.161,0.282,1,4,4,4,3,7,5,17,1,13,13,8,27,10,Denver Nuggets,2012-13
1610612765,Detroit Pistons,82,29,53,0.354,3961.0,0.487,0.282,0.161,0.283,0.505,0.274,0.147,0.27,1,23,23,23,16,19,11,28,9,21,16,23,23,10,Detroit Pistons,2012-13
1610612744,Golden State Warriors,82,47,35,0.573,3961.0,0.506,0.255,0.155,0.254,0.486,0.282,0.138,0.245,1,10,10,10,16,10,22,19,21,8,22,28,1,10,Golden State Warriors,2012-13
1610612745,Houston Rockets,82,45,37,0.549,3956.0,0.525,0.308,0.166,0.264,0.502,0.253,0.149,0.248,1,11,11,11,21,5,4,30,17,19,7,21,2,10,Houston Rockets,2012-13
1610612754,Indiana Pacers,81,49,32,0.605,3918.0,0.479,0.293,0.162,0.303,0.453,0.26,0.144,0.254,29,8,8,8,30,22,9,29,4,1,9,26,6,10,Indiana Pacers,2012-13
1610612746,Los Angeles Clippers,82,56,26,0.683,3946.0,0.526,0.286,0.156,0.288,0.492,0.306,0.172,0.265,1,5,5,5,26,4,10,20,7,12,29,1,15,10,Los Angeles Clippers,2012-13
1610612747,Los Angeles Lakers,82,45,37,0.549,3951.0,0.512,0.345,0.155,0.27,0.496,0.222,0.133,0.257,1,11,11,11,24,9,1,18,13,15,1,29,10,10,Los Angeles Lakers,2012-13
1610612763,Memphis Grizzlies,82,56,26,0.683,3961.0,0.472,0.261,0.152,0.31,0.475,0.279,0.169,0.257,1,5,5,5,16,28,17,11,2,3,21,2,9,10,Memphis Grizzlies,2012-13
1610612748,Miami Heat,82,66,16,0.805,3976.0,0.552,0.297,0.15,0.222,0.487,0.262,0.165,0.27,1,1,1,1,6,1,8,8,26,9,10,4,24,10,Miami Heat,2012-13
1610612749,Milwaukee Bucks,82,38,44,0.463,3966.0,0.476,0.236,0.144,0.279,0.492,0.265,0.163,0.287,1,18,18,18,15,24,27,4,11,11,15,6,28,10,Milwaukee Bucks,2012-13
1610612750,Minnesota Timberwolves,82,31,51,0.378,3946.0,0.473,0.305,0.155,0.274,0.511,0.248,0.167,0.26,1,22,22,22,26,27,6,16,12,24,5,3,11,10,Minnesota Timberwolves,2012-13
1610612740,New Orleans Hornets,82,27,55,0.329,3956.0,0.489,0.248,0.159,0.292,0.52,0.274,0.146,0.256,1,26,26,26,21,17,24,24,6,28,18,25,8,10,New Orleans Hornets,2012-13
1610612752,New York Knicks,82,54,28,0.659,3946.0,0.515,0.258,0.131,0.256,0.508,0.286,0.164,0.253,1,7,7,7,26,8,20,1,19,23,23,5,4,10,New York Knicks,2012-13
1610612760,Oklahoma City Thunder,82,60,22,0.732,3966.0,0.527,0.338,0.159,0.267,0.469,0.254,0.152,0.266,1,2,2,2,12,3,2,25,15,2,8,17,17,10,Oklahoma City Thunder,2012-13
1610612753,Orlando Magic,82,20,62,0.244,3956.0,0.485,0.197,0.153,0.254,0.508,0.265,0.131,0.254,1,30,30,30,21,20,30,12,22,22,14,30,5,10,Orlando Magic,2012-13
1610612755,Philadelphia 76ers,82,34,48,0.415,3951.0,0.481,0.2,0.139,0.249,0.495,0.264,0.153,0.266,1,19,19,19,24,21,29,2,24,14,11,13,18,10,Philadelphia 76ers,2012-13
1610612756,Phoenix Suns,82,25,57,0.305,3961.0,0.477,0.234,0.161,0.27,0.512,0.274,0.159,0.281,1,27,27,27,16,23,28,27,14,25,17,9,26,10,Phoenix Suns,2012-13
1610612757,Portland Trail Blazers,82,33,49,0.402,3971.0,0.498,0.25,0.155,0.253,0.512,0.248,0.139,0.267,1,21,21,21,9,13,23,15,23,26,6,27,19,10,Portland Trail Blazers,2012-13
1610612758,Sacramento Kings,82,28,54,0.341,3966.0,0.491,0.271,0.15,0.266,0.517,0.29,0.152,0.29,1,25,25,25,12,16,14,9,16,27,24,16,30,10,Sacramento Kings,2012-13
1610612759,San Antonio Spurs,82,58,24,0.707,3976.0,0.531,0.258,0.151,0.205,0.48,0.235,0.153,0.251,1,3,3,3,4,2,21,10,29,5,2,14,3,10,San Antonio Spurs,2012-13
1610612761,Toronto Raptors,82,34,48,0.415,3996.0,0.488,0.274,0.145,0.255,0.5,0.331,0.151,0.266,1,19,19,19,1,18,13,5,20,17,30,18,16,10,Toronto Raptors,2012-13
1610612762,Utah Jazz,82,43,39,0.524,3976.0,0.492,0.281,0.156,0.288,0.501,0.298,0.156,0.268,1,15,15,15,4,15,12,22,8,18,26,12,21,10,Utah Jazz,2012-13
1610612764,Washington Wizards,82,29,53,0.354,3971.0,0.475,0.261,0.158,0.246,0.483,0.279,0.153,0.254,1,23,23,23,7,25,18,23,25,7,20,15,7,10,Washington Wizards,2012-13
1610612737,Atlanta Hawks,82,38,44,0.463,3966.0,0.515,0.266,0.156,0.21,0.51,0.262,0.156,0.256,1,18,18,18,15,9,21,22,28,19,9,7,17,10,Atlanta Hawks,2013-14
1610612738,Boston Celtics,82,25,57,0.305,3946.0,0.477,0.248,0.159,0.274,0.505,0.299,0.149,0.258,1,26,26,26,29,28,25,28,6,16,19,18,19,10,Boston Celtics,2013-14
1610612751,Brooklyn Nets,82,44,38,0.537,3976.0,0.514,0.313,0.154,0.217,0.509,0.311,0.167,0.277,1,14,14,14,7,10,5,17,27,18,25,2,28,10,Brooklyn Nets,2013-14
1610612766,Charlotte Bobcats,82,43,39,0.524,3981.0,0.481,0.297,0.129,0.219,0.491,0.241,0.139,0.224,1,16,16,16,6,25,10,1,26,9,2,28,1,10,Charlotte Bobcats,2013-14
1610612741,Chicago Bulls,82,48,34,0.585,3986.0,0.471,0.29,0.159,0.272,0.471,0.25,0.153,0.246,1,11,11,11,4,30,14,27,9,2,4,14,11,10,Chicago Bulls,2013-14
1610612739,Cleveland Cavaliers,82,33,49,0.402,3986.0,0.479,0.268,0.146,0.272,0.508,0.263,0.144,0.242,1,22,22,22,4,27,20,8,10,17,10,20,6,10,Cleveland Cavaliers,2013-14
1610612742,Dallas Mavericks,82,49,33,0.598,3966.0,0.526,0.253,0.141,0.246,0.515,0.303,0.165,0.273,1,10,10,10,15,4,23,6,23,24,21,4,25,10,Dallas Mavericks,2013-14
1610612743,Denver Nuggets,82,36,46,0.439,3951.0,0.497,0.306,0.157,0.275,0.5,0.306,0.142,0.255,1,20,20,20,28,16,7,23,5,13,23,24,15,10,Denver Nuggets,2013-14
1610612765,Detroit Pistons,82,29,53,0.354,3956.0,0.482,0.296,0.148,0.314,0.52,0.288,0.154,0.266,1,23,23,23,22,24,11,12,1,29,15,13,23,10,Detroit Pistons,2013-14
1610612744,Golden State Warriors,82,51,31,0.622,3966.0,0.517,0.247,0.154,0.251,0.477,0.292,0.151,0.237,1,8,8,8,15,8,29,16,18,3,16,17,5,10,Golden State Warriors,2013-14
1610612745,Houston Rockets,82,54,28,0.659,3966.0,0.531,0.386,0.163,0.274,0.489,0.255,0.14,0.259,1,5,5,5,15,3,1,29,7,8,6,26,20,10,Houston Rockets,2013-14
1610612754,Indiana Pacers,82,56,26,0.683,3956.0,0.49,0.29,0.158,0.249,0.46,0.261,0.143,0.232,1,4,4,4,22,19,13,25,21,1,8,22,2,10,Indiana Pacers,2013-14
1610612746,Los Angeles Clippers,82,57,25,0.695,3951.0,0.526,0.353,0.14,0.25,0.484,0.294,0.155,0.275,1,3,3,3,25,5,2,5,20,5,18,10,26,10,Los Angeles Clippers,2013-14
1610612747,Los Angeles Lakers,82,27,55,0.329,3941.0,0.505,0.263,0.15,0.202,0.513,0.264,0.14,0.29,1,25,25,25,30,13,22,13,30,22,11,25,30,10,Los Angeles Lakers,2013-14
1610612763,Memphis Grizzlies,82,50,32,0.61,3961.0,0.494,0.248,0.147,0.283,0.497,0.259,0.153,0.243,1,9,9,9,20,18,28,9,2,12,7,15,7,10,Memphis Grizzlies,2013-14
1610612748,Miami Heat,82,54,28,0.659,3976.0,0.554,0.3,0.158,0.206,0.511,0.283,0.176,0.27,1,5,5,5,7,1,9,24,29,20,13,1,24,10,Miami Heat,2013-14
1610612749,Milwaukee Bucks,82,15,67,0.183,3976.0,0.479,0.274,0.158,0.271,0.52,0.299,0.148,0.286,1,30,30,30,7,26,16,26,12,28,20,19,29,10,Milwaukee Bucks,2013-14
1610612750,Minnesota Timberwolves,82,40,42,0.488,3971.0,0.486,0.321,0.138,0.274,0.518,0.233,0.164,0.256,1,17,17,17,10,21,4,2,8,27,1,6,16,10,Minnesota Timberwolves,2013-14
1610612740,New Orleans Pelicans,82,34,48,0.415,3971.0,0.495,0.286,0.145,0.269,0.515,0.331,0.151,0.262,1,21,21,21,10,17,15,7,13,25,30,16,21,10,New Orleans Pelicans,2013-14
1610612752,New York Knicks,82,37,45,0.451,3971.0,0.505,0.248,0.139,0.251,0.514,0.32,0.156,0.257,1,19,19,19,10,12,27,3,19,23,28,8,18,10,New York Knicks,2013-14
1610612760,Oklahoma City Thunder,82,59,23,0.72,3961.0,0.52,0.303,0.156,0.265,0.488,0.304,0.154,0.244,1,2,2,2,20,6,8,20,14,6,22,12,9,10,Oklahoma City Thunder,2013-14
1610612753,Orlando Magic,82,23,59,0.28,3991.0,0.487,0.253,0.153,0.224,0.504,0.274,0.144,0.245,1,28,28,28,2,20,24,15,25,14,12,21,10,10,Orlando Magic,2013-14
1610612755,Philadelphia 76ers,82,19,63,0.232,3971.0,0.475,0.268,0.164,0.248,0.524,0.324,0.166,0.276,1,29,29,29,14,29,19,30,22,30,29,3,27,10,Philadelphia 76ers,2013-14
1610612756,Phoenix Suns,82,48,34,0.585,3951.0,0.519,0.293,0.156,0.264,0.496,0.309,0.155,0.263,1,11,11,11,25,7,12,21,15,11,24,11,22,10,Phoenix Suns,2013-14
1610612757,Portland Trail Blazers,82,54,28,0.659,3971.0,0.504,0.27,0.139,0.28,0.488,0.253,0.122,0.253,1,5,5,5,10,14,18,4,3,7,5,30,13,10,Portland Trail Blazers,2013-14
1610612758,Sacramento Kings,82,28,54,0.341,3966.0,0.484,0.331,0.156,0.278,0.512,0.318,0.14,0.234,1,24,24,24,15,23,3,19,4,21,27,27,3,10,Sacramento Kings,2013-14
1610612759,San Antonio Spurs,82,62,20,0.756,3951.0,0.537,0.24,0.148,0.227,0.482,0.242,0.142,0.236,1,1,1,1,25,2,30,11,24,4,3,23,4,10,San Antonio Spurs,2013-14
1610612761,Toronto Raptors,82,48,34,0.585,3991.0,0.498,0.306,0.148,0.272,0.493,0.315,0.156,0.251,1,11,11,11,2,15,6,10,11,10,26,9,12,10,Toronto Raptors,2013-14
1610612762,Utah Jazz,82,25,57,0.305,3956.0,0.484,0.271,0.155,0.255,0.518,0.293,0.135,0.255,1,26,26,26,22,22,17,18,16,26,17,29,14,10,Utah Jazz,2013-14
1610612764,Washington Wizards,82,44,38,0.537,4011.0,0.506,0.248,0.151,0.252,0.504,0.288,0.165,0.243,1,14,14,14,1,11,26,14,17,15,14,5,8,10,Washington Wizards,2013-14
1610612737,Atlanta Hawks,82,60,22,0.732,3946.0,0.527,0.259,0.147,0.214,0.492,0.242,0.166,0.266,1,2,2,2,26,3,21,17,30,13,3,3,22,10,Atlanta Hawks,2014-15
1610612738,Boston Celtics,82,40,42,0.488,3976.0,0.489,0.233,0.139,0.247,0.494,0.275,0.152,0.25,1,16,16,16,8,22,28,6,16,15,15,11,14,10,Boston Celtics,2014-15
1610612751,Brooklyn Nets,82,38,44,0.463,3986.0,0.491,0.267,0.144,0.239,0.506,0.253,0.144,0.263,1,18,18,18,3,18,16,12,23,25,9,19,20,10,Brooklyn Nets,2014-15
1610612766,Charlotte Hornets,82,33,49,0.402,3981.0,0.456,0.269,0.123,0.221,0.487,0.244,0.131,0.207,1,22,22,22,6,30,15,1,29,9,5,27,1,10,Charlotte Hornets,2014-15
1610612741,Chicago Bulls,82,50,32,0.61,3976.0,0.489,0.304,0.145,0.27,0.473,0.242,0.127,0.256,1,9,9,9,8,21,5,16,5,2,4,29,19,10,Chicago Bulls,2014-15
1610612739,Cleveland Cavaliers,82,53,29,0.646,3956.0,0.52,0.287,0.149,0.268,0.502,0.238,0.14,0.253,1,7,7,7,23,4,10,19,6,19,1,22,16,10,Cleveland Cavaliers,2014-15
1610612742,Dallas Mavericks,82,50,32,0.61,3976.0,0.515,0.262,0.132,0.236,0.503,0.271,0.166,0.278,1,9,9,9,8,6,19,3,24,21,14,4,29,10,Dallas Mavericks,2014-15
1610612743,Denver Nuggets,82,30,52,0.366,3976.0,0.479,0.278,0.142,0.266,0.504,0.32,0.144,0.253,1,24,24,24,8,25,12,11,9,22,30,18,17,10,Denver Nuggets,2014-15
1610612765,Detroit Pistons,82,32,50,0.39,3966.0,0.482,0.261,0.139,0.277,0.502,0.249,0.146,0.25,1,23,23,23,18,24,20,7,3,20,8,16,15,10,Detroit Pistons,2014-15
1610612744,Golden State Warriors,82,67,15,0.817,3946.0,0.54,0.239,0.144,0.241,0.47,0.284,0.159,0.255,1,1,1,1,26,1,26,14,21,1,20,7,18,10,Golden State Warriors,2014-15
1610612745,Houston Rockets,82,56,26,0.683,3961.0,0.512,0.312,0.167,0.268,0.486,0.277,0.164,0.271,1,3,3,3,20,7,2,28,7,7,16,5,28,10,Houston Rockets,2014-15
1610612754,Indiana Pacers,82,38,44,0.463,3971.0,0.484,0.266,0.145,0.24,0.478,0.288,0.132,0.221,1,18,18,18,13,23,17,15,22,4,22,25,2,10,Indiana Pacers,2014-15
1610612746,Los Angeles Clippers,82,56,26,0.683,3946.0,0.533,0.303,0.127,0.228,0.493,0.312,0.147,0.243,1,3,3,3,26,2,6,2,28,14,29,15,9,10,Los Angeles Clippers,2014-15
1610612747,Los Angeles Lakers,82,21,61,0.256,3986.0,0.473,0.276,0.136,0.254,0.518,0.311,0.134,0.237,1,27,27,27,3,26,14,5,13,29,28,24,6,10,Los Angeles Lakers,2014-15
1610612763,Memphis Grizzlies,82,55,27,0.671,3981.0,0.489,0.276,0.14,0.247,0.492,0.247,0.161,0.247,1,5,5,5,6,20,13,8,17,12,7,6,11,10,Memphis Grizzlies,2014-15
1610612748,Miami Heat,82,37,45,0.451,3946.0,0.5,0.306,0.159,0.232,0.505,0.292,0.158,0.266,1,21,21,21,26,12,4,25,26,23,24,8,23,10,Miami Heat,2014-15
1610612749,Milwaukee Bucks,82,41,41,0.5,3986.0,0.499,0.258,0.172,0.254,0.487,0.298,0.177,0.267,1,15,15,15,3,13,23,29,14,8,26,1,24,10,Milwaukee Bucks,2014-15
1610612750,Minnesota Timberwolves,82,16,66,0.195,3961.0,0.468,0.309,0.153,0.266,0.537,0.246,0.156,0.284,1,30,30,30,20,28,3,21,8,30,6,9,30,10,Minnesota Timberwolves,2014-15
1610612740,New Orleans Pelicans,82,45,37,0.549,3956.0,0.501,0.263,0.141,0.271,0.496,0.257,0.13,0.249,1,13,13,13,23,11,18,10,4,16,11,28,13,10,New Orleans Pelicans,2014-15
1610612752,New York Knicks,82,17,65,0.207,3971.0,0.47,0.234,0.155,0.245,0.512,0.308,0.149,0.269,1,29,29,29,13,27,27,24,18,27,27,14,26,10,New York Knicks,2014-15
1610612760,Oklahoma City Thunder,82,45,37,0.549,3966.0,0.492,0.284,0.148,0.289,0.489,0.286,0.138,0.244,1,13,13,13,18,17,11,18,2,10,21,23,10,10,Oklahoma City Thunder,2014-15
1610612753,Orlando Magic,82,25,57,0.305,3951.0,0.494,0.23,0.155,0.231,0.514,0.279,0.15,0.24,1,26,26,26,25,16,29,22,27,28,17,12,8,10,Orlando Magic,2014-15
1610612755,Philadelphia 76ers,82,18,64,0.22,3961.0,0.459,0.288,0.179,0.255,0.497,0.298,0.169,0.27,1,28,28,28,20,29,9,30,12,18,25,2,27,10,Philadelphia 76ers,2014-15
1610612756,Phoenix Suns,82,39,43,0.476,3976.0,0.501,0.251,0.152,0.245,0.497,0.291,0.156,0.265,1,17,17,17,8,10,25,20,19,17,23,10,21,10,Phoenix Suns,2014-15
1610612757,Portland Trail Blazers,82,51,31,0.622,3971.0,0.508,0.225,0.14,0.242,0.476,0.24,0.125,0.238,1,8,8,8,13,9,30,9,20,3,2,30,7,10,Portland Trail Blazers,2014-15
1610612758,Sacramento Kings,82,29,53,0.354,3971.0,0.49,0.363,0.164,0.265,0.507,0.268,0.131,0.248,1,25,25,25,13,19,1,26,10,26,13,26,12,10,Sacramento Kings,2014-15
1610612759,San Antonio Spurs,82,55,27,0.671,3991.0,0.517,0.256,0.144,0.234,0.484,0.256,0.146,0.227,1,5,5,5,1,5,24,13,25,6,10,17,4,10,San Antonio Spurs,2014-15
