TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,CFID,CFPARAMS,Season
1610612755,Philadelphia 76ers,82,38,44,0.463,3981.0,103.7,104.8,-1.2,0.551,1.43,15.9,0.256,0.713,0.485,0.148,0.487,0.538,95.13,0.492,1,18,18,18,5,13,24,17,22,16,21,22,23,26,8,17,13,6,19,10,Philadelphia 76ers,2005-06
1610612756,Phoenix Suns,82,54,28,0.659,3991.0,109.4,102.9,6.4,0.635,2.0,19.7,0.221,0.721,0.477,0.134,0.537,0.568,98.13,0.547,1,4,4,4,1,1,16,4,4,2,1,30,19,28,2,1,1,1,4,10,Phoenix Suns,2005-06
1610612757,Portland Trail Blazers,82,21,61,0.256,3946.0,97.9,109.4,-11.5,0.534,1.24,15.2,0.266,0.682,0.471,0.162,0.474,0.511,90.09,0.424,1,30,30,30,29,30,28,30,25,28,26,18,30,30,24,26,29,28,30,10,Portland Trail Blazers,2005-06
1610612758,Sacramento Kings,82,44,38,0.537,3966.0,103.9,102.3,1.6,0.618,1.52,17.4,0.254,0.722,0.49,0.154,0.492,0.544,94.45,0.515,1,11,11,11,17,11,13,12,6,6,5,26,18,23,16,12,8,10,9,10,Sacramento Kings,2005-06
1610612759,San Antonio Spurs,82,63,19,0.768,3961.0,105.2,96.9,8.3,0.574,1.52,17.1,0.26,0.742,0.507,0.151,0.513,0.546,90.65,0.554,1,2,2,2,24,9,1,1,17,5,6,20,8,9,13,3,7,24,2,10,San Antonio Spurs,2005-06
1610612760,Seattle SuperSonics,82,35,47,0.427,3966.0,107.4,111.3,-3.9,0.551,1.4,16.1,0.304,0.69,0.494,0.154,0.504,0.551,94.47,0.467,1,21,21,21,22,4,30,26,21,17,17,5,29,21,19,5,4,9,25,10,Seattle SuperSonics,2005-06
1610612761,Toronto Raptors,82,27,55,0.329,3991.0,106.7,109.7,-3.0,0.529,1.49,15.6,0.254,0.733,0.483,0.138,0.5,0.548,93.45,0.459,1,26,26,26,1,5,29,23,26,8,23,27,11,27,3,6,6,15,28,10,Toronto Raptors,2005-06
1610612762,Utah Jazz,82,41,41,0.5,3976.0,100.8,104.5,-3.6,0.646,1.37,17.1,0.324,0.732,0.526,0.172,0.467,0.519,90.35,0.497,1,14,14,14,9,25,21,24,3,20,7,1,12,1,28,28,26,26,17,10,Utah Jazz,2005-06
1610612764,Washington Wizards,82,42,40,0.512,3966.0,106.0,104.7,1.3,0.512,1.33,14.6,0.295,0.709,0.495,0.145,0.484,0.538,94.88,0.503,1,13,13,13,23,7,23,13,29,22,29,6,26,19,5,21,14,7,14,10,Washington Wizards,2005-06
1610612737,Atlanta Hawks,82,30,52,0.366,3976.0,100.1,105.5,-5.3,0.556,1.2,15.4,0.292,0.709,0.498,0.17,0.471,0.523,92.5,0.466,1,27,27,27,12,29,23,28,24,28,26,5,26,15,26,30,27,24,26,10,Atlanta Hawks,2006-07
1610612738,Boston Celtics,82,24,58,0.293,3971.0,100.2,104.5,-4.4,0.57,1.21,15.7,0.27,0.738,0.499,0.172,0.479,0.53,94.46,0.459,1,29,29,29,14,28,18,26,18,27,24,18,12,14,28,27,24,13,28,10,Boston Celtics,2006-07
1610612766,Charlotte Bobcats,82,33,49,0.402,4001.0,100.7,104.8,-4.1,0.62,1.5,17.3,0.264,0.716,0.483,0.155,0.48,0.524,94.55,0.471,1,21,21,21,2,27,20,24,4,7,9,19,22,26,11,25,26,12,24,10,Charlotte Bobcats,2006-07
1610612741,Chicago Bulls,82,49,33,0.598,3956.0,102.5,97.0,5.4,0.601,1.4,17.1,0.286,0.743,0.516,0.166,0.493,0.534,96.04,0.539,1,8,8,8,22,20,1,5,9,19,13,9,10,6,24,17,22,6,4,10,Chicago Bulls,2006-07
1610612739,Cleveland Cavaliers,82,50,32,0.61,3976.0,102.6,98.9,3.7,0.574,1.45,16.3,0.297,0.758,0.522,0.152,0.484,0.522,93.2,0.52,1,7,7,7,8,19,4,7,17,12,17,3,2,4,9,22,29,19,8,10,Cleveland Cavaliers,2006-07
1610612742,Dallas Mavericks,82,67,15,0.817,3951.0,108.5,100.6,7.9,0.542,1.43,16.1,0.287,0.75,0.524,0.151,0.509,0.559,91.9,0.552,1,1,1,1,27,2,5,3,25,14,20,8,5,3,7,5,3,28,3,10,Dallas Mavericks,2006-07
1610612743,Denver Nuggets,82,45,37,0.549,3956.0,104.9,102.7,2.2,0.607,1.42,17.2,0.289,0.718,0.507,0.164,0.501,0.548,100.19,0.514,1,10,10,10,22,9,9,8,7,17,10,7,21,11,23,12,8,2,9,10,Denver Nuggets,2006-07
1610612765,Detroit Pistons,82,53,29,0.646,3976.0,106.2,101.1,5.1,0.601,1.77,17.5,0.283,0.709,0.496,0.135,0.488,0.535,89.72,0.533,1,4,4,4,8,6,6,6,10,2,7,11,25,18,1,21,21,30,5,10,Detroit Pistons,2006-07
1610612744,Golden State Warriors,82,42,40,0.512,3951.0,104.7,104.5,0.2,0.598,1.49,17.4,0.256,0.696,0.472,0.157,0.512,0.548,101.64,0.489,1,12,12,12,29,10,17,14,12,8,8,23,29,30,12,3,9,1,16,10,Golden State Warriors,2006-07
1610612745,Houston Rockets,82,52,30,0.634,3971.0,104.0,97.5,6.4,0.586,1.47,16.7,0.257,0.77,0.515,0.152,0.499,0.54,93.04,0.529,1,5,5,5,14,14,3,4,14,9,16,22,1,7,8,15,17,22,7,10,Houston Rockets,2006-07
1610612754,Indiana Pacers,82,35,47,0.427,3956.0,100.0,103.0,-3.0,0.585,1.26,16.0,0.284,0.727,0.501,0.17,0.474,0.523,94.93,0.485,1,19,19,19,24,30,11,21,15,24,21,10,16,13,27,29,28,9,21,10,Indiana Pacers,2006-07
1610612746,Los Angeles Clippers,82,40,42,0.488,3946.0,102.4,102.8,-0.4,0.612,1.42,17.1,0.272,0.747,0.512,0.162,0.481,0.537,93.2,0.509,1,16,16,16,30,21,10,15,6,16,12,17,6,9,17,24,20,18,11,10,Los Angeles Clippers,2006-07
1610612747,Los Angeles Lakers,82,42,40,0.512,4006.0,105.6,106.1,-0.5,0.596,1.45,17.2,0.261,0.723,0.494,0.159,0.511,0.554,95.99,0.499,1,12,12,12,1,7,24,16,13,11,11,20,18,19,15,4,5,7,15,10,Los Angeles Lakers,2006-07
1610612763,Memphis Grizzlies,82,22,60,0.268,3996.0,104.3,109.7,-5.4,0.56,1.25,16.0,0.259,0.711,0.485,0.168,0.504,0.555,95.88,0.462,1,30,30,30,5,11,30,29,22,25,22,21,23,25,25,9,4,8,27,10,Memphis Grizzlies,2006-07
1610612748,Miami Heat,82,44,38,0.537,3971.0,102.6,102.0,0.6,0.576,1.4,16.7,0.249,0.733,0.497,0.159,0.506,0.541,92.1,0.508,1,11,11,11,14,18,8,11,16,18,15,25,14,16,16,6,15,26,12,10,Miami Heat,2006-07
1610612749,Milwaukee Bucks,82,28,54,0.341,3971.0,104.0,109.1,-5.0,0.567,1.43,16.8,0.276,0.681,0.476,0.158,0.504,0.541,94.77,0.456,1,28,28,28,14,13,29,27,20,15,14,15,30,28,14,8,16,10,30,10,Milwaukee Bucks,2006-07
1610612750,Minnesota Timberwolves,82,32,50,0.39,4001.0,101.1,105.3,-4.2,0.617,1.45,17.7,0.252,0.721,0.492,0.164,0.49,0.537,93.35,0.487,1,24,24,24,3,25,22,25,5,13,5,24,19,20,22,20,19,17,18,10,Minnesota Timberwolves,2006-07
1610612751,New Jersey Nets,82,41,41,0.5,3976.0,103.7,103.5,0.2,0.674,1.62,18.7,0.246,0.744,0.497,0.157,0.504,0.546,93.61,0.499,1,14,14,14,8,15,14,13,1,4,2,26,9,17,13,7,10,16,14,10,New Jersey Nets,2006-07
1610612740,New Orleans Hornets,82,39,43,0.476,3976.0,101.9,104.0,-2.2,0.517,1.29,15.0,0.291,0.747,0.514,0.154,0.479,0.52,92.62,0.485,1,18,18,18,13,23,16,19,30,23,29,6,7,8,10,28,30,23,22,10,New Orleans Hornets,2006-07
1610612752,New York Knicks,82,33,49,0.402,4001.0,102.7,106.3,-3.6,0.528,1.09,14.8,0.31,0.74,0.527,0.181,0.494,0.539,93.14,0.471,1,21,21,21,4,17,25,23,28,30,30,2,11,2,29,16,18,21,25,10,New York Knicks,2006-07
1610612753,Orlando Magic,82,40,42,0.488,3956.0,102.0,101.7,0.4,0.53,1.1,15.2,0.293,0.737,0.52,0.183,0.5,0.544,92.2,0.502,1,16,16,16,25,22,7,12,27,29,27,4,13,5,30,13,13,25,13,10,Orlando Magic,2006-07
1610612755,Philadelphia 76ers,82,35,47,0.427,3976.0,101.0,103.9,-2.9,0.569,1.33,16.2,0.272,0.708,0.491,0.163,0.48,0.53,93.17,0.489,1,19,19,19,8,26,15,20,19,22,19,16,28,22,20,26,25,20,17,10,Philadelphia 76ers,2006-07
1610612756,Phoenix Suns,82,61,21,0.744,3981.0,111.4,103.4,8.0,0.626,1.78,19.3,0.227,0.719,0.486,0.147,0.551,0.59,98.08,0.561,1,2,2,2,7,1,13,2,3,1,1,29,20,24,4,1,1,3,2,10,Phoenix Suns,2006-07
1610612757,Portland Trail Blazers,82,32,50,0.39,3991.0,101.7,107.3,-5.6,0.526,1.22,15.1,0.282,0.73,0.502,0.163,0.483,0.53,90.85,0.459,1,24,24,24,6,24,26,30,29,26,28,12,15,12,19,23,23,29,29,10,Portland Trail Blazers,2006-07
1610612758,Sacramento Kings,82,33,49,0.402,3961.0,103.6,105.2,-1.7,0.566,1.39,15.9,0.231,0.725,0.473,0.149,0.491,0.545,97.23,0.485,1,21,21,21,20,16,21,18,21,20,23,28,17,29,5,19,11,4,19,10,Sacramento Kings,2006-07
1610612759,San Antonio Spurs,82,58,24,0.707,3956.0,106.7,97.4,9.2,0.605,1.6,17.9,0.242,0.757,0.51,0.15,0.521,0.561,91.97,0.569,1,3,3,3,26,5,2,1,8,5,4,27,3,10,6,2,2,27,1,10,San Antonio Spurs,2006-07
1610612760,Seattle SuperSonics,82,31,51,0.378,3966.0,104.1,107.5,-3.4,0.556,1.34,16.2,0.278,0.709,0.492,0.162,0.499,0.544,94.34,0.474,1,26,26,26,18,12,27,22,23,21,18,14,27,21,18,14,12,14,23,10,Seattle SuperSonics,2006-07
1610612761,Toronto Raptors,82,47,35,0.573,3951.0,105.0,103.2,1.8,0.601,1.65,17.6,0.222,0.745,0.481,0.142,0.504,0.55,94.73,0.514,1,9,9,9,27,8,12,10,11,3,6,30,8,27,3,10,7,11,10,10,Toronto Raptors,2006-07
1610612762,Utah Jazz,82,51,31,0.622,3961.0,106.7,104.7,2.0,0.659,1.58,18.6,0.317,0.751,0.534,0.164,0.502,0.551,94.06,0.531,1,6,6,6,20,3,19,9,2,6,3,1,4,1,21,11,6,15,6,10,Utah Jazz,2006-07
1610612764,Washington Wizards,82,41,41,0.5,3966.0,106.7,108.0,-1.3,0.541,1.47,15.5,0.281,0.71,0.489,0.141,0.491,0.542,96.73,0.485,1,14,14,14,19,4,28,17,26,10,25,13,24,23,2,18,14,5,20,10,Washington Wizards,2006-07
1610612737,Atlanta Hawks,82,37,45,0.451,3971.0,104.0,105.9,-2.0,0.606,1.48,17.1,0.297,0.717,0.508,0.158,0.483,0.535,93.62,0.498,1,19,19,19,5,16,18,19,10,17,11,4,26,8,26,21,17,18,14,10,Atlanta Hawks,2007-08
1610612738,Boston Celtics,82,66,16,0.805,3951.0,107.6,96.2,11.5,0.614,1.47,17.8,0.266,0.744,0.519,0.163,0.522,0.569,93.3,0.581,1,1,1,1,22,10,1,1,7,18,8,18,8,4,29,5,5,19,1,10,Boston Celtics,2007-08
1610612766,Charlotte Bobcats,82,32,50,0.39,3976.0,102.1,106.8,-4.7,0.591,1.45,16.7,0.256,0.71,0.482,0.154,0.492,0.532,94.07,0.469,1,23,23,23,3,23,23,22,13,22,18,20,28,27,22,16,18,15,23,10,Charlotte Bobcats,2007-08
1610612741,Chicago Bulls,82,33,49,0.402,3961.0,101.0,104.2,-3.2,0.606,1.51,16.8,0.289,0.731,0.502,0.152,0.47,0.515,95.73,0.48,1,22,22,22,16,26,13,21,11,14,16,8,18,15,17,28,29,9,21,10,Chicago Bulls,2007-08
1610612739,Cleveland Cavaliers,82,45,37,0.549,3971.0,103.2,103.7,-0.5,0.558,1.43,15.8,0.304,0.759,0.524,0.15,0.48,0.52,92.52,0.49,1,13,13,13,7,19,11,15,22,23,25,2,2,1,14,26,25,22,17,10,Cleveland Cavaliers,2007-08
1610612742,Dallas Mavericks,82,51,31,0.622,3946.0,108.6,103.1,5.4,0.569,1.66,16.9,0.267,0.75,0.516,0.137,0.502,0.554,92.47,0.536,1,10,10,10,25,7,8,8,19,10,15,16,5,6,5,12,8,24,6,10,Dallas Mavericks,2007-08
1610612743,Denver Nuggets,82,50,32,0.61,3971.0,107.6,103.2,4.4,0.612,1.68,17.8,0.255,0.721,0.493,0.143,0.51,0.557,102.32,0.529,1,11,11,11,8,11,9,11,8,8,7,21,22,21,9,9,6,1,10,10,Denver Nuggets,2007-08
1610612765,Detroit Pistons,82,59,23,0.72,3946.0,108.0,100.0,8.0,0.611,1.92,17.9,0.294,0.737,0.514,0.129,0.495,0.539,89.9,0.552,1,2,2,2,25,8,4,2,9,2,6,6,12,7,3,15,15,30,4,10,Detroit Pistons,2007-08
1610612744,Golden State Warriors,82,48,34,0.585,3956.0,109.1,106.6,2.6,0.539,1.69,16.3,0.272,0.703,0.479,0.13,0.511,0.548,101.42,0.496,1,12,12,12,18,4,20,13,25,7,22,12,30,29,4,7,10,2,15,10,Golden State Warriors,2007-08
1610612745,Houston Rockets,82,55,27,0.671,3946.0,103.9,98.8,5.0,0.585,1.56,16.9,0.291,0.748,0.523,0.147,0.492,0.528,92.88,0.535,1,6,6,6,29,17,2,10,16,13,14,7,7,2,12,17,21,21,7,10,Houston Rockets,2007-08
1610612754,Indiana Pacers,82,36,46,0.439,3951.0,103.7,104.6,-0.9,0.601,1.51,17.0,0.244,0.739,0.487,0.15,0.498,0.54,100.13,0.485,1,20,20,20,24,18,15,17,12,15,13,23,10,24,15,14,13,3,19,10,Indiana Pacers,2007-08
1610612746,Los Angeles Clippers,82,23,59,0.28,3961.0,98.8,106.4,-7.6,0.614,1.47,16.8,0.231,0.731,0.479,0.152,0.465,0.519,94.35,0.461,1,25,25,25,14,28,19,26,6,19,17,28,17,28,18,30,26,12,24,10,Los Angeles Clippers,2007-08
1610612747,Los Angeles Lakers,82,57,25,0.695,3956.0,110.3,102.8,7.4,0.617,1.73,18.2,0.263,0.734,0.508,0.143,0.525,0.57,98.01,0.551,1,3,3,3,18,3,6,3,5,6,4,19,15,9,10,4,4,6,5,10,Los Angeles Lakers,2007-08
1610612763,Memphis Grizzlies,82,22,60,0.268,3961.0,102.4,109.2,-6.8,0.514,1.26,15.0,0.238,0.734,0.483,0.155,0.5,0.539,97.49,0.451,1,27,27,27,14,21,28,24,30,29,28,24,16,26,23,13,14,7,26,10,Memphis Grizzlies,2007-08
1610612748,Miami Heat,82,15,67,0.183,3966.0,98.1,107.1,-9.0,0.585,1.37,16.4,0.221,0.719,0.466,0.157,0.482,0.522,92.5,0.445,1,30,30,30,9,29,25,29,15,26,21,30,24,30,25,24,23,23,28,10,Miami Heat,2007-08
1610612749,Milwaukee Bucks,82,26,56,0.317,3971.0,102.4,109.8,-7.5,0.582,1.45,16.6,0.3,0.73,0.506,0.156,0.482,0.522,93.85,0.452,1,24,24,24,5,22,30,25,18,20,19,3,19,11,24,23,22,17,25,10,Milwaukee Bucks,2007-08
1610612750,Minnesota Timberwolves,82,22,60,0.268,3946.0,100.7,108.9,-8.2,0.53,1.37,15.7,0.275,0.736,0.498,0.153,0.484,0.518,94.25,0.435,1,27,27,27,25,27,27,28,27,25,26,11,14,19,20,20,27,13,30,10,Minnesota Timberwolves,2007-08
1610612751,New Jersey Nets,82,34,48,0.415,3966.0,101.4,106.6,-5.2,0.674,1.57,18.2,0.266,0.738,0.501,0.159,0.481,0.528,93.87,0.475,1,21,21,21,9,25,21,23,1,12,5,17,11,17,27,25,20,16,22,10,New Jersey Nets,2007-08
1610612740,New Orleans Hornets,82,56,26,0.683,3961.0,109.0,102.9,6.2,0.564,1.83,17.3,0.27,0.754,0.506,0.128,0.512,0.548,92.12,0.526,1,4,4,4,17,5,7,7,20,4,9,13,3,10,2,6,11,26,11,10,New Orleans Hornets,2007-08
1610612752,New York Knicks,82,23,59,0.28,3976.0,101.4,109.6,-8.2,0.516,1.29,14.7,0.286,0.727,0.499,0.151,0.475,0.518,94.07,0.44,1,25,25,25,4,24,29,27,28,28,30,10,21,18,16,27,28,14,29,10,New York Knicks,2007-08
1610612753,Orlando Magic,82,52,30,0.634,3956.0,109.0,102.7,6.3,0.558,1.45,16.5,0.234,0.748,0.502,0.149,0.537,0.575,95.63,0.529,1,9,9,9,18,6,5,6,23,21,20,27,6,16,13,2,2,10,9,10,Orlando Magic,2007-08
1610612755,Philadelphia 76ers,82,40,42,0.488,3951.0,103.0,103.4,-0.4,0.547,1.43,16.0,0.318,0.72,0.517,0.152,0.482,0.522,93.08,0.5,1,17,17,17,22,20,10,14,24,24,23,1,23,5,19,22,24,20,13,10,Philadelphia 76ers,2007-08
1610612756,Phoenix Suns,82,55,27,0.671,3956.0,111.2,104.9,6.3,0.645,1.85,19.8,0.224,0.709,0.486,0.146,0.551,0.59,99.05,0.556,1,6,6,6,18,1,16,5,3,3,1,29,29,25,11,1,1,4,2,10,Phoenix Suns,2007-08
1610612757,Portland Trail Blazers,82,41,41,0.5,3981.0,104.1,105.5,-1.4,0.59,1.64,17.1,0.268,0.718,0.494,0.141,0.489,0.532,90.43,0.495,1,15,15,15,2,15,17,18,14,11,12,15,25,20,7,18,19,29,16,10,Portland Trail Blazers,2007-08
1610612758,Sacramento Kings,82,38,44,0.463,3966.0,104.5,107.2,-2.7,0.515,1.19,15.0,0.252,0.717,0.489,0.164,0.503,0.556,97.21,0.483,1,18,18,18,12,14,26,20,29,30,29,22,27,23,30,11,7,8,20,10,Sacramento Kings,2007-08
1610612759,San Antonio Spurs,82,56,26,0.683,3946.0,104.7,99.5,5.2,0.585,1.66,17.3,0.234,0.771,0.506,0.139,0.504,0.543,90.83,0.533,1,4,4,4,25,13,3,9,17,9,10,26,1,12,6,10,12,28,8,10,San Antonio Spurs,2007-08
1610612760,Seattle SuperSonics,82,20,62,0.244,3966.0,97.6,106.9,-9.2,0.559,1.33,16.0,0.268,0.737,0.503,0.16,0.467,0.509,98.94,0.45,1,29,29,29,13,30,24,30,21,27,24,14,13,13,28,29,30,5,27,10,Seattle SuperSonics,2007-08
1610612761,Toronto Raptors,82,41,41,0.5,3966.0,107.7,104.3,3.5,0.62,2.04,18.8,0.234,0.75,0.491,0.126,0.511,0.551,92.43,0.519,1,15,15,15,9,9,14,12,4,1,3,25,4,22,1,8,9,25,12,10,Toronto Raptors,2007-08
1610612762,Utah Jazz,82,54,28,0.659,3941.0,110.8,104.0,6.8,0.66,1.8,19.7,0.295,0.741,0.52,0.153,0.528,0.573,95.57,0.556,1,8,8,8,30,2,12,4,2,5,2,5,9,3,21,3,3,11,3,10,Utah Jazz,2007-08
1610612764,Washington Wizards,82,43,39,0.524,3981.0,106.0,106.8,-0.8,0.538,1.49,15.7,0.289,0.728,0.502,0.142,0.489,0.535,91.99,0.488,1,14,14,14,1,12,22,16,26,16,27,9,20,14,8,19,16,27,18,10,Washington Wizards,2007-08
1610612737,Atlanta Hawks,82,47,35,0.573,3941.0,106.6,104.6,2.0,0.561,1.58,16.4,0.26,0.716,0.489,0.139,0.504,0.546,92.04,0.507,1,12,12,12,29,10,11,13,15,9,15,19,24,25,6,9,14,24,13,10,Atlanta Hawks,2008-09
1610612738,Boston Celtics,82,62,20,0.756,3976.0,108.1,99.4,8.7,0.606,1.45,17.9,0.279,0.756,0.528,0.167,0.528,0.571,92.75,0.562,1,3,3,3,10,6,2,2,3,17,2,8,3,2,29,2,2,18,1,10,Boston Celtics,2008-09
1610612766,Charlotte Bobcats,82,35,47,0.427,3986.0,101.6,103.4,-1.8,0.607,1.36,17.1,0.277,0.73,0.505,0.169,0.494,0.536,90.82,0.495,1,19,19,19,3,27,7,20,2,27,7,12,17,12,30,19,22,26,18,10,Charlotte Bobcats,2008-09
1610612741,Chicago Bulls,82,41,41,0.5,3986.0,105.1,105.8,-0.7,0.554,1.45,16.2,0.28,0.709,0.496,0.15,0.493,0.541,95.79,0.499,1,15,15,15,2,19,18,16,18,18,20,6,28,20,19,21,20,9,16,10,Chicago Bulls,2008-09
1610612739,Cleveland Cavaliers,82,66,16,0.805,3956.0,109.7,99.4,10.3,0.55,1.59,16.6,0.277,0.746,0.52,0.139,0.519,0.56,91.22,0.559,1,1,1,1,23,4,3,1,24,8,12,12,9,3,8,4,4,25,2,10,Cleveland Cavaliers,2008-09
1610612742,Dallas Mavericks,82,50,32,0.61,3961.0,108.1,105.3,2.8,0.569,1.71,17.1,0.266,0.746,0.508,0.135,0.504,0.55,93.85,0.522,1,9,9,9,19,5,17,9,10,4,8,16,8,8,4,10,9,16,11,10,Dallas Mavericks,2008-09
1610612743,Denver Nuggets,82,54,28,0.659,3946.0,107.5,103.5,4.0,0.595,1.45,17.0,0.275,0.717,0.502,0.158,0.512,0.563,97.0,0.529,1,5,5,5,27,7,8,7,6,19,9,15,23,16,25,7,3,5,8,10,Denver Nuggets,2008-09
1610612765,Detroit Pistons,82,39,43,0.476,3981.0,104.5,105.2,-0.8,0.567,1.74,16.8,0.279,0.74,0.506,0.132,0.483,0.524,89.08,0.496,1,17,17,17,4,21,16,17,11,2,11,7,12,10,2,26,28,30,17,10,Detroit Pistons,2008-09
1610612744,Golden State Warriors,82,29,53,0.354,3976.0,106.6,110.1,-3.5,0.53,1.42,15.5,0.261,0.681,0.472,0.144,0.497,0.549,100.95,0.478,1,24,24,24,8,11,28,24,29,23,28,18,30,29,13,18,10,1,22,10,Golden State Warriors,2008-09
1610612745,Houston Rockets,82,53,29,0.646,3961.0,105.4,101.4,4.0,0.562,1.44,16.3,0.264,0.753,0.519,0.151,0.501,0.548,92.67,0.53,1,8,8,8,14,16,4,8,13,21,19,17,4,4,20,13,12,19,7,10,Houston Rockets,2008-09
1610612754,Indiana Pacers,82,36,46,0.439,3966.0,105.4,106.5,-1.2,0.551,1.49,16.3,0.254,0.745,0.498,0.145,0.501,0.545,98.94,0.489,1,18,18,18,11,15,19,18,21,14,18,21,10,19,14,15,15,3,20,10,Indiana Pacers,2008-09
1610612746,Los Angeles Clippers,82,19,63,0.232,3976.0,99.5,108.8,-9.2,0.583,1.41,16.5,0.251,0.712,0.475,0.156,0.481,0.52,94.57,0.441,1,28,28,28,9,30,26,29,7,25,14,23,27,28,23,28,30,13,29,10,Los Angeles Clippers,2008-09
1610612747,Los Angeles Lakers,82,65,17,0.793,3956.0,109.8,101.9,7.9,0.577,1.73,17.5,0.294,0.73,0.514,0.138,0.513,0.555,96.93,0.547,1,2,2,2,22,3,5,4,8,3,5,3,18,5,5,6,6,6,3,10,Los Angeles Lakers,2008-09
1610612763,Memphis Grizzlies,82,24,58,0.293,3961.0,100.9,106.8,-5.9,0.497,1.14,14.4,0.258,0.735,0.493,0.164,0.486,0.533,92.45,0.457,1,25,25,25,14,28,20,25,30,30,30,20,15,21,27,23,23,21,26,10,Memphis Grizzlies,2008-09
1610612748,Miami Heat,82,43,39,0.524,3991.0,105.1,104.7,0.4,0.551,1.63,16.4,0.246,0.729,0.486,0.134,0.5,0.54,92.29,0.505,1,14,14,14,1,18,13,14,22,7,16,24,19,26,3,16,21,23,14,10,Miami Heat,2008-09
1610612749,Milwaukee Bucks,82,34,48,0.415,3956.0,103.8,104.9,-1.2,0.599,1.56,17.0,0.278,0.74,0.499,0.147,0.483,0.531,95.18,0.485,1,20,20,20,21,23,15,19,5,12,10,9,11,17,15,25,25,11,21,10,Milwaukee Bucks,2008-09
1610612750,Minnesota Timberwolves,82,24,58,0.293,3961.0,102.6,109.1,-6.5,0.561,1.44,16.0,0.277,0.75,0.505,0.149,0.481,0.526,94.14,0.453,1,25,25,25,19,25,27,26,14,20,23,10,5,13,18,27,26,15,27,10,Minnesota Timberwolves,2008-09
1610612751,New Jersey Nets,82,34,48,0.415,3966.0,105.4,108.2,-2.8,0.559,1.52,16.2,0.252,0.735,0.49,0.141,0.497,0.543,92.3,0.474,1,20,20,20,11,14,23,21,16,13,21,22,16,23,9,17,17,22,23,10,New Jersey Nets,2008-09
1610612740,New Orleans Hornets,82,49,33,0.598,3951.0,106.2,104.1,2.0,0.553,1.56,16.4,0.246,0.749,0.498,0.139,0.501,0.548,90.04,0.515,1,10,10,10,26,13,9,12,19,11,17,25,7,18,7,14,13,28,12,10,New Orleans Hornets,2008-09
1610612752,New York Knicks,82,32,50,0.39,3961.0,105.3,108.4,-3.1,0.551,1.48,16.0,0.244,0.727,0.478,0.143,0.503,0.544,99.03,0.467,1,23,23,23,14,17,24,23,23,15,22,27,21,27,12,12,16,2,24,10,New York Knicks,2008-09
1610612760,Oklahoma City Thunder,82,23,59,0.28,3961.0,99.9,106.9,-7.0,0.555,1.25,15.7,0.286,0.739,0.508,0.167,0.471,0.521,96.11,0.464,1,27,27,27,14,29,21,27,17,29,27,4,13,7,28,30,29,8,25,10,Oklahoma City Thunder,2008-09
1610612753,Orlando Magic,82,59,23,0.72,3946.0,107.2,98.9,8.3,0.544,1.39,15.7,0.24,0.759,0.507,0.148,0.52,0.559,94.59,0.545,1,4,4,4,28,8,1,3,27,26,26,28,2,9,16,3,5,12,4,10,Orlando Magic,2008-09
1610612755,Philadelphia 76ers,82,41,41,0.5,3951.0,104.7,104.7,0.0,0.55,1.42,16.0,0.313,0.714,0.512,0.152,0.485,0.532,92.61,0.503,1,15,15,15,24,20,14,15,25,24,24,2,25,6,21,24,24,20,15,10,Philadelphia 76ers,2008-09
1610612756,Phoenix Suns,82,46,36,0.561,3951.0,111.2,108.5,2.6,0.565,1.48,17.5,0.277,0.717,0.506,0.16,0.545,0.584,98.39,0.525,1,13,13,13,24,1,25,10,12,16,4,14,22,11,26,1,1,4,9,10,Phoenix Suns,2008-09
1610612757,Portland Trail Blazers,82,54,28,0.659,3966.0,110.7,104.5,6.2,0.552,1.58,16.5,0.326,0.75,0.535,0.143,0.511,0.553,89.23,0.531,1,5,5,5,11,2,10,5,20,10,13,1,6,1,11,8,8,29,6,10,Portland Trail Blazers,2008-09
1610612758,Sacramento Kings,82,17,65,0.207,3981.0,102.6,111.9,-9.3,0.541,1.28,15.4,0.245,0.699,0.47,0.158,0.491,0.542,96.77,0.44,1,30,30,30,6,24,30,30,28,28,29,26,29,30,24,22,19,7,30,10,Sacramento Kings,2008-09
1610612759,San Antonio Spurs,82,54,28,0.659,3981.0,106.2,102.0,4.3,0.571,1.8,17.4,0.221,0.78,0.504,0.129,0.513,0.548,90.4,0.523,1,5,5,5,4,12,6,6,9,1,6,30,1,15,1,5,11,27,10,10,San Antonio Spurs,2008-09
1610612761,Toronto Raptors,82,33,49,0.402,3961.0,104.3,107.1,-2.8,0.601,1.67,17.6,0.24,0.737,0.491,0.141,0.494,0.542,94.44,0.492,1,22,22,22,14,22,22,22,4,6,3,29,14,22,10,20,18,14,19,10,Toronto Raptors,2008-09
